Dates,Beta,Dividend Yield,Earnings Quality,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Management Quality,Mid Capitalization,Momentum,Profitability,Prospect,Residual Volatility,Size,Value
1997/07/29,0.00114641,0.00037176,-0.00115119,0.00009365,-0.00013134,0.00069233,0.00179772,-0.00106736,0.00063515,-0.00135287,-0.00066558,-0.00082222,-0.00049200,-0.00082939,0.00082039,0.00075154
1997/07/30,0.00166999,0.00012087,0.00101309,0.00003286,-0.00077898,0.00085110,0.00081979,0.00004278,0.00034118,0.00077469,0.00039932,-0.00032055,0.00006050,0.00112357,-0.00007415,0.00069326
1997/07/31,0.00040805,0.00036321,-0.00055360,-0.00002563,-0.00118932,0.00141709,0.00075150,-0.00064970,0.00028716,-0.00054001,0.00157657,0.00044334,0.00069866,0.00008159,-0.00103730,0.00046322
1997/08/01,-0.00145555,-0.00035975,-0.00046562,0.00039727,-0.00065044,0.00035046,-0.00194879,-0.00007855,-0.00046812,0.00141742,-0.00047422,0.00075873,-0.00068237,0.00143481,-0.00074741,-0.00016809
1997/08/04,0.00130384,0.00087327,-0.00041397,-0.00036330,-0.00012902,-0.00122120,0.00029280,0.00028264,-0.00066930,0.00059727,0.00056687,0.00082184,-0.00057172,-0.00052733,-0.00030094,0.00076960
1997/08/05,0.00089077,-0.00027626,0.00041499,0.00104199,-0.00045513,-0.00020223,0.00072438,0.00095852,-0.00132590,0.00150593,-0.00002681,0.00054736,-0.00052565,0.00193656,-0.00182277,0.00058430
1997/08/06,-0.00055859,0.00073493,-0.00090855,0.00167886,-0.00009937,-0.00012222,0.00270986,0.00147131,-0.00048449,-0.00078347,-0.00153657,0.00164755,0.00045656,-0.00012543,0.00009988,0.00018675
1997/08/07,-0.00214648,0.00002454,-0.00295604,0.00141086,-0.00138512,-0.00087740,-0.00164899,-0.00056624,0.00087232,-0.00065002,-0.00045535,-0.00093169,0.00035207,-0.00016104,-0.00136041,-0.00034685
1997/08/08,-0.00219636,-0.00002765,0.00016333,0.00057608,0.00075413,0.00042895,-0.00119708,-0.00023083,0.00000156,-0.00095125,-0.00009491,-0.00082191,-0.00006302,-0.00086069,-0.00054221,0.00054843
1997/08/11,0.00220479,0.00061810,0.00060923,0.00153336,-0.00210410,-0.00057426,-0.00059665,0.00177218,0.00061675,-0.00134066,-0.00445709,-0.00050815,0.00006741,-0.00156817,0.00069215,-0.00104565
1997/08/12,-0.00141913,-0.00004487,-0.00066598,-0.00046457,-0.00100732,-0.00017675,-0.00084759,-0.00061404,0.00041016,0.00120171,0.00050661,-0.00000064,-0.00033704,-0.00120313,-0.00224296,0.00056692
1997/08/13,0.00034777,0.00062091,0.00102492,-0.00199228,0.00060555,0.00035840,0.00107467,0.00022150,-0.00006493,0.00092013,-0.00003075,0.00028187,0.00007761,0.00048772,-0.00147887,0.00050431
1997/08/14,0.00058760,-0.00013033,-0.00061049,0.00085396,-0.00006284,0.00045045,0.00000077,0.00055912,0.00063133,-0.00119208,0.00129430,0.00170793,0.00058322,-0.00015897,0.00032217,0.00089233
1997/08/15,-0.00260110,-0.00003065,-0.00148421,-0.00025151,-0.00008770,-0.00019817,-0.00017937,-0.00102738,0.00006248,0.00122260,-0.00007895,0.00006134,-0.00032497,-0.00027492,-0.00366688,-0.00037082
1997/08/18,0.00169131,0.00006800,-0.00016829,0.00091646,-0.00073319,-0.00010543,0.00009999,0.00102552,-0.00052290,-0.00262643,-0.00066780,0.00173080,0.00050593,-0.00028152,0.00224389,0.00028610
1997/08/19,0.00369593,-0.00047965,-0.00107753,0.00047172,-0.00069780,0.00031527,0.00205387,0.00021682,-0.00022122,0.00136805,0.00225716,0.00057451,-0.00041812,0.00278469,-0.00129691,0.00071556
1997/08/20,0.00164165,-0.00042611,0.00030466,-0.00012449,0.00172723,0.00004052,0.00201972,0.00014593,0.00156936,0.00064864,0.00140403,-0.00046390,0.00065704,0.00196023,-0.00005624,0.00085156
1997/08/21,-0.00414565,0.00072214,-0.00021273,0.00053256,0.00148937,0.00004571,-0.00061843,-0.00021619,0.00001102,0.00046942,0.00052678,-0.00053574,0.00026181,-0.00029398,-0.00117176,0.00001031
1997/08/22,0.00083064,0.00009634,0.00035111,0.00041520,-0.00138648,0.00010217,0.00045925,0.00076899,-0.00027360,0.00039738,-0.00097470,0.00045145,0.00057257,0.00002514,-0.00012447,0.00085869
1997/08/25,0.00037182,-0.00023123,-0.00226943,0.00085262,0.00038738,-0.00046153,0.00080660,0.00047694,0.00004798,0.00258979,-0.00066784,-0.00033498,-0.00020865,0.00071403,-0.00258423,-0.00061707
1997/08/26,-0.00055203,0.00019813,-0.00127474,0.00075789,0.00066516,-0.00071410,-0.00018359,0.00090793,-0.00006007,0.00042193,-0.00228982,-0.00155500,-0.00085912,0.00058377,-0.00265779,-0.00076735
1997/08/27,-0.00025207,0.00028242,-0.00047286,0.00004976,-0.00014946,-0.00099693,0.00024107,-0.00017922,0.00082617,-0.00048514,0.00000903,-0.00124343,0.00115716,-0.00051198,-0.00272169,-0.00038752
1997/08/28,-0.00170845,-0.00046566,0.00067813,0.00004346,-0.00013098,-0.00028502,-0.00060280,0.00066342,-0.00049038,0.00121801,0.00080592,-0.00123600,-0.00001767,-0.00099118,-0.00349829,0.00034837
1997/08/29,0.00079137,-0.00056860,-0.00127915,-0.00026796,0.00017585,-0.00058219,0.00087822,-0.00020508,0.00017393,0.00132384,0.00112036,0.00027332,-0.00022298,-0.00070400,-0.00293811,-0.00051804
1997/09/01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1997/09/02,0.00343172,0.00056960,-0.00083554,0.00001949,0.00110062,-0.00058540,0.00031791,0.00063653,0.00058191,-0.00216919,0.00097148,0.00115637,0.00034558,-0.00050258,0.00350776,0.00062273
1997/09/03,-0.00134565,-0.00060008,0.00017141,0.00020556,0.00167472,-0.00029784,-0.00038326,-0.00004614,0.00069955,0.00055634,0.00060210,0.00003412,-0.00112863,-0.00051699,0.00174887,0.00134417
1997/09/04,-0.00005946,-0.00096025,-0.00027014,-0.00003555,-0.00031053,0.00113762,-0.00021510,-0.00028630,-0.00054363,-0.00130026,0.00066646,-0.00052216,0.00068548,-0.00113223,0.00011741,-0.00069816
1997/09/05,0.00235282,-0.00019030,-0.00011662,-0.00084806,0.00128461,-0.00000339,-0.00088755,0.00011658,0.00033553,0.00162692,-0.00016867,-0.00087624,-0.00016932,0.00251816,-0.00387618,0.00145755
1997/09/08,-0.00141859,0.00051812,0.00040387,-0.00078922,0.00109818,0.00012263,0.00079272,-0.00040807,-0.00069570,-0.00044878,-0.00039389,0.00124159,0.00013351,-0.00093058,-0.00108382,-0.00009028
1997/09/09,0.00079642,0.00004721,-0.00116453,0.00008933,-0.00079068,-0.00102381,0.00054906,0.00029365,-0.00049338,-0.00170632,0.00027680,-0.00170715,-0.00083818,0.00063451,-0.00135254,0.00003139
1997/09/10,-0.00150580,0.00083725,0.00074032,0.00039533,0.00036200,0.00011567,-0.00183876,0.00044964,-0.00078413,0.00056627,-0.00002060,-0.00033001,-0.00081708,0.00166357,-0.00395636,0.00136672
1997/09/11,-0.00002502,-0.00062041,-0.00033121,0.00166072,0.00091533,0.00061919,0.00044476,0.00001535,0.00017530,-0.00068390,0.00083064,-0.00105404,-0.00130480,0.00039006,-0.00186735,-0.00069708
1997/09/12,0.00228762,0.00045926,0.00016206,0.00052246,-0.00138569,0.00025778,0.00051781,0.00062869,-0.00002980,0.00077471,-0.00019380,-0.00164880,0.00041089,-0.00118201,-0.00145496,-0.00219100
1997/09/15,-0.00142829,-0.00097030,0.00059125,-0.00054049,-0.00008695,0.00029073,0.00021829,0.00068686,0.00069392,0.00010304,0.00011507,-0.00209001,0.00125930,-0.00300438,-0.00165562,-0.00127347
1997/09/16,0.00318838,0.00150497,-0.00007783,-0.00134202,0.00045812,-0.00051212,0.00118962,0.00000537,-0.00041176,-0.00127749,0.00335423,0.00038938,0.00071904,-0.00116053,0.00347435,0.00094161
1997/09/17,0.00012929,-0.00110817,0.00002155,0.00003678,0.00056585,0.00001835,-0.00095322,-0.00027555,0.00067251,0.00068359,0.00237754,-0.00150813,0.00105584,-0.00005610,-0.00123252,0.00048781
1997/09/18,0.00011847,0.00002865,-0.00001263,0.00117008,0.00070222,-0.00021829,0.00043607,-0.00039053,0.00090567,-0.00010677,-0.00169741,-0.00171260,-0.00051425,-0.00031111,0.00089326,-0.00068968
1997/09/19,-0.00028137,-0.00053595,0.00112525,0.00007005,0.00103720,-0.00060476,0.00111730,-0.00012490,-0.00038289,-0.00040108,0.00192456,0.00016362,-0.00036764,0.00166485,0.00007893,0.00030267
1997/09/22,0.00075778,-0.00174251,-0.00043157,0.00172057,-0.00018044,-0.00049462,-0.00007191,-0.00000867,0.00005543,-0.00042922,0.00194944,-0.00027108,-0.00041817,0.00045774,-0.00014038,0.00020427
1997/09/23,-0.00085363,0.00068499,0.00052431,0.00019408,-0.00037893,0.00010514,-0.00131699,-0.00202778,0.00049269,-0.00183776,0.00039385,0.00169124,0.00013805,-0.00021493,-0.00182123,-0.00045780
1997/09/24,-0.00136542,-0.00081149,-0.00082302,-0.00005632,-0.00067531,-0.00002969,-0.00022233,0.00016765,0.00070253,0.00102800,-0.00073610,-0.00072477,0.00053162,-0.00048155,-0.00151026,0.00065619
1997/09/25,-0.00136729,-0.00011445,-0.00220132,0.00047922,-0.00080478,0.00017594,-0.00106155,0.00016119,0.00007749,-0.00016154,-0.00007995,-0.00015205,0.00057474,0.00052824,-0.00081337,-0.00016441
1997/09/26,0.00066417,0.00088875,-0.00067522,-0.00232267,-0.00117705,0.00042319,0.00058399,0.00010025,0.00071227,-0.00139787,-0.00070379,0.00139481,-0.00012755,-0.00030962,0.00052532,0.00037818
1997/09/29,0.00028122,-0.00060111,0.00082713,-0.00095971,-0.00037839,0.00039542,0.00115189,0.00074500,0.00004061,0.00047491,0.00038294,0.00002137,0.00029573,0.00015165,0.00003010,-0.00091730
1997/09/30,-0.00321100,0.00022175,-0.00046351,0.00034709,0.00158621,0.00111383,0.00048176,-0.00012062,0.00071717,0.00021189,0.00064205,-0.00221914,0.00002130,0.00120183,-0.00185270,-0.00165164
1997/10/01,-0.00016241,0.00015071,-0.00005573,-0.00084259,0.00031334,-0.00034438,-0.00091618,0.00022126,0.00122344,-0.00032243,0.00076279,-0.00165851,0.00007878,-0.00385654,0.00163674,-0.00088230
1997/10/02,0.00142047,-0.00035980,-0.00030259,-0.00157158,-0.00019904,0.00026475,-0.00061743,0.00042260,-0.00114074,-0.00047090,0.00089101,0.00183708,-0.00042606,-0.00070080,-0.00000460,0.00071296
1997/10/03,0.00120643,-0.00099563,-0.00021545,-0.00021828,0.00074944,0.00037036,0.00024829,-0.00062915,-0.00007530,-0.00026795,0.00117937,0.00066839,0.00014953,-0.00027514,-0.00039344,0.00118540
1997/10/06,-0.00051220,-0.00027574,-0.00031450,0.00057745,-0.00007425,0.00068903,0.00068710,-0.00088439,0.00047246,-0.00091487,0.00039755,-0.00139879,0.00056446,-0.00151204,0.00049087,-0.00159099
1997/10/07,0.00069336,-0.00057702,-0.00175534,0.00048803,0.00037098,-0.00052547,-0.00015754,-0.00008770,-0.00016153,-0.00061591,0.00136445,0.00042043,-0.00028920,0.00016631,0.00140232,-0.00112695
1997/10/08,-0.00189986,0.00058333,-0.00102309,0.00038983,0.00299502,-0.00002611,0.00131210,0.00056517,0.00032053,-0.00024770,0.00171498,0.00071345,-0.00031033,0.00346212,-0.00145535,0.00160195
1997/10/09,-0.00050060,-0.00057786,-0.00079968,0.00005385,0.00102176,0.00004439,0.00086545,0.00039666,-0.00019514,0.00066055,0.00056920,-0.00013113,0.00047318,0.00079840,-0.00107643,0.00170343
1997/10/10,0.00014117,-0.00019195,-0.00098409,0.00124892,-0.00046790,-0.00067186,-0.00223220,0.00000637,-0.00037156,0.00021095,-0.00038824,0.00067142,-0.00008435,0.00014490,-0.00173078,0.00031418
1997/10/13,-0.00038909,-0.00090232,-0.00099943,0.00020443,-0.00049271,0.00051462,0.00110065,-0.00027712,0.00032964,-0.00110330,-0.00125117,0.00033476,-0.00068913,-0.00061485,0.00010049,-0.00006924
1997/10/14,-0.00154390,0.00018876,0.00029255,-0.00051590,-0.00075842,0.00087259,-0.00091996,-0.00085606,0.00031805,-0.00072088,-0.00187752,-0.00000077,0.00072977,-0.00220418,0.00170747,-0.00073849
1997/10/15,-0.00064222,-0.00070202,0.00198983,0.00001221,0.00117651,0.00034403,-0.00091273,0.00132645,0.00092783,-0.00040653,-0.00050096,-0.00108443,0.00120009,0.00026027,-0.00008751,-0.00048326
1997/10/16,-0.00223446,-0.00075984,0.00040047,-0.00037469,0.00032728,0.00077742,-0.00153871,-0.00091138,-0.00015298,0.00000280,-0.00220810,0.00021077,0.00010273,-0.00330151,0.00198338,-0.00094668
1997/10/17,-0.00130513,0.00209396,0.00107144,-0.00133783,-0.00011852,0.00075301,-0.00123278,-0.00022429,0.00028712,-0.00139501,-0.00267760,0.00166816,-0.00025759,-0.00068491,0.00195018,0.00052355
1997/10/20,0.00339257,-0.00002829,-0.00044569,-0.00057462,-0.00085807,-0.00103775,0.00220746,0.00104358,-0.00006839,0.00076030,-0.00028777,0.00020703,-0.00039878,0.00017794,-0.00173722,-0.00088938
1997/10/21,0.00166147,-0.00122178,0.00042955,-0.00207739,0.00027653,-0.00004571,0.00052744,0.00002502,0.00119661,-0.00074614,0.00282695,0.00021251,-0.00108615,0.00196013,0.00191809,0.00024874
1997/10/22,-0.00149812,0.00040815,0.00045075,-0.00073865,0.00169593,0.00002151,0.00004004,0.00031923,0.00078676,-0.00027829,0.00213968,0.00043079,-0.00086410,0.00099106,-0.00013785,0.00071525
1997/10/23,-0.00352809,0.00061993,0.00012711,-0.00008645,-0.00028689,-0.00001080,-0.00158599,-0.00040476,0.00078517,-0.00170528,0.00082813,0.00099146,-0.00024370,-0.00254228,0.00202024,-0.00002864
1997/10/24,-0.00158366,-0.00105239,-0.00056327,0.00168744,-0.00124907,0.00021377,-0.00105505,-0.00135624,0.00095033,-0.00047226,-0.00172928,-0.00008461,-0.00068540,-0.00321599,-0.00174851,-0.00043212
1997/10/27,-0.01427556,0.00080013,0.00418235,0.00093122,-0.00091529,0.00070753,-0.00691248,-0.00138039,-0.00045582,-0.00111530,-0.00484224,-0.00027676,-0.00027018,-0.01196563,0.00465643,0.00175045
1997/10/28,0.01922339,0.00103415,-0.00332207,-0.00122197,-0.00122442,0.00034974,0.00227121,0.00153937,0.00062598,-0.00072788,0.00266418,0.00078708,0.00030396,0.00341058,-0.00162383,-0.00231523
1997/10/29,-0.00305528,-0.00032729,0.00002323,0.00041733,0.00054854,-0.00000238,0.00105263,-0.00048540,-0.00212126,0.00045607,0.00270716,-0.00043250,0.00061400,0.00033483,-0.00209542,0.00105178
1997/10/30,-0.00438005,0.00012263,0.00010834,0.00039827,-0.00124728,-0.00178953,-0.00159986,-0.00068985,0.00072658,-0.00128060,0.00025667,0.00145969,-0.00034722,-0.00261098,0.00022182,-0.00082080
1997/10/31,0.00383306,-0.00099525,-0.00041888,0.00203385,0.00003481,-0.00131938,0.00046367,0.00001394,0.00069474,-0.00002967,0.00201901,0.00021976,0.00063818,0.00145109,-0.00078291,0.00159381
1997/11/03,0.00604964,-0.00014843,0.00036003,0.00099157,-0.00009078,0.00025554,0.00185771,0.00021080,-0.00074376,0.00094339,0.00235519,-0.00015424,-0.00070577,0.00200779,0.00047401,0.00100969
1997/11/04,-0.00003986,-0.00060644,-0.00037600,0.00111438,-0.00011037,0.00037602,-0.00003777,-0.00004688,0.00140885,0.00148861,0.00247234,0.00033962,0.00032071,0.00081401,0.00037766,-0.00009105
1997/11/05,0.00077277,-0.00078149,0.00012187,0.00021788,0.00009646,0.00012307,0.00031420,0.00012519,-0.00120386,0.00141540,0.00019483,0.00024829,-0.00091829,-0.00012162,-0.00073050,0.00039626
1997/11/06,-0.00245960,-0.00101474,0.00042948,-0.00000168,-0.00049331,0.00041950,0.00098683,0.00046998,0.00124383,-0.00092686,-0.00106444,0.00009139,0.00016629,-0.00018999,0.00010558,-0.00011923
1997/11/07,-0.00518460,0.00043925,-0.00023000,-0.00061556,0.00037171,0.00041923,-0.00005894,-0.00078662,0.00056145,-0.00224803,-0.00117124,0.00144563,-0.00063824,-0.00176433,0.00333576,0.00015455
1997/11/10,-0.00224716,0.00001170,0.00116135,-0.00071289,-0.00290209,0.00014063,-0.00060547,-0.00052698,0.00055839,0.00140248,-0.00096031,-0.00182444,0.00031234,-0.00175630,-0.00214304,-0.00036014
1997/11/11,-0.00101790,0.00010330,0.00085648,0.00002555,-0.00084896,-0.00022697,-0.00131735,0.00063561,-0.00016848,-0.00184205,-0.00263109,0.00158073,-0.00092583,-0.00239265,0.00161461,-0.00009260
1997/11/12,-0.00679850,0.00018391,0.00074312,-0.00084723,-0.00006954,0.00084898,-0.00214705,0.00111963,0.00137752,-0.00052025,-0.00308017,0.00074429,-0.00133794,-0.00326537,0.00354618,0.00014902
1997/11/13,0.00412258,0.00042784,0.00215401,-0.00005481,-0.00025369,-0.00058705,0.00016960,0.00181596,-0.00071464,-0.00017942,0.00131726,0.00173575,0.00014713,-0.00001746,0.00208895,0.00124777
1997/11/14,0.00445961,-0.00034293,-0.00003216,0.00070740,0.00250047,-0.00103357,-0.00034838,0.00085771,0.00020280,0.00166981,0.00083315,0.00144197,0.00000324,0.00180606,-0.00001291,0.00012034
1997/11/17,0.00450719,0.00073733,-0.00084550,0.00106781,0.00143283,-0.00052522,0.00048836,-0.00143832,-0.00020573,0.00081078,0.00386655,-0.00059381,-0.00042918,0.00104935,0.00043785,0.00041587
1997/11/18,-0.00464213,0.00126428,0.00016365,-0.00071863,-0.00090281,-0.00078673,-0.00049059,-0.00098602,0.00009717,-0.00144099,0.00088235,-0.00002526,0.00025896,-0.00132647,0.00079762,0.00059214
1997/11/19,0.00039519,0.00012400,0.00159667,-0.00021676,0.00134668,-0.00072856,-0.00046412,0.00009568,0.00130181,-0.00281957,-0.00236206,-0.00057570,-0.00058520,-0.00171519,0.00209676,-0.00064730
1997/11/20,0.00536909,-0.00013890,-0.00078745,0.00086084,-0.00135126,-0.00043964,0.00012130,0.00065243,-0.00003651,0.00310375,0.00158836,0.00030131,0.00099423,0.00074789,-0.00027147,-0.00008942
1997/11/21,-0.00223742,-0.00054225,0.00092686,-0.00078461,-0.00069724,0.00009574,0.00065681,-0.00053657,0.00056455,-0.00116933,-0.00076396,-0.00004313,0.00060477,-0.00150460,0.00216533,0.00061177
1997/11/24,-0.00600310,0.00006111,-0.00012119,0.00053795,0.00006315,0.00025540,-0.00209699,0.00034077,0.00049102,-0.00035378,-0.00154108,0.00146559,-0.00031545,-0.00349222,0.00197161,0.00024222
1997/11/25,0.00078713,0.00026232,0.00033601,-0.00016208,0.00091987,0.00030918,-0.00002396,-0.00048666,0.00130607,0.00129803,-0.00012949,0.00103441,-0.00024410,-0.00189357,0.00257440,0.00115868
1997/11/26,-0.00109154,0.00073426,0.00049943,-0.00005000,-0.00089628,0.00049793,0.00058574,-0.00054317,0.00004673,0.00042359,0.00076363,-0.00103001,-0.00000337,-0.00066209,-0.00058252,-0.00042387
1997/11/27,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1997/11/28,-0.00002915,0.00044195,-0.00121157,0.00008641,0.00032283,-0.00035344,0.00062293,-0.00086664,0.00078525,-0.00148655,0.00060484,-0.00087371,0.00036590,-0.00049045,0.00047030,-0.00052150
1997/12/01,0.00495835,0.00013527,0.00034760,0.00002540,-0.00038650,-0.00062554,-0.00057358,-0.00009230,0.00002269,0.00054997,0.00033312,-0.00028254,0.00074256,-0.00108039,0.00279841,0.00037636
1997/12/02,-0.00504482,-0.00111502,-0.00103855,-0.00020035,-0.00086546,-0.00004978,-0.00023879,0.00012114,-0.00002756,0.00051454,0.00171330,0.00033265,0.00012283,-0.00220020,0.00273761,0.00077570
1997/12/03,-0.00148925,-0.00021802,0.00163129,0.00016017,-0.00073493,-0.00027823,-0.00001437,-0.00088040,-0.00086499,-0.00005781,0.00034120,0.00062625,0.00016774,-0.00052196,0.00087448,-0.00115590
1997/12/04,0.00078307,0.00038724,0.00177773,-0.00025526,0.00113950,-0.00034069,0.00112945,-0.00120305,-0.00052551,0.00149351,0.00004990,-0.00253264,0.00013999,0.00123910,-0.00253616,-0.00054368
1997/12/05,0.00358146,0.00035879,-0.00075953,-0.00012699,0.00063821,-0.00005014,-0.00114540,-0.00080815,0.00080364,0.00177282,0.00064608,-0.00037029,0.00032667,0.00108881,0.00128495,0.00036016
1997/12/08,0.00140613,0.00073362,-0.00040498,0.00080914,0.00180166,-0.00129346,0.00104622,0.00013597,-0.00164286,0.00247883,0.00237083,-0.00049655,0.00020372,0.00190181,-0.00311614,0.00070680
1997/12/09,-0.00577468,0.00092252,-0.00087167,-0.00106061,0.00050325,0.00007816,-0.00087058,0.00132758,-0.00034338,-0.00106346,-0.00026991,-0.00012761,-0.00020578,-0.00241772,0.00220906,0.00040840
1997/12/10,-0.00684822,0.00094874,-0.00077446,-0.00099355,-0.00116997,0.00012585,-0.00132555,-0.00023782,-0.00031866,-0.00094009,0.00078333,-0.00007759,-0.00058724,-0.00297333,0.00409504,0.00004239
1997/12/11,-0.00757583,0.00062382,-0.00050721,-0.00208305,0.00093841,0.00109872,-0.00170004,0.00083531,-0.00058458,-0.00068241,-0.00209442,0.00034856,-0.00054676,-0.00430686,0.00409950,0.00016025
1997/12/12,-0.00224836,-0.00070735,0.00013145,-0.00036727,-0.00148220,0.00118834,-0.00100768,0.00171149,-0.00052293,-0.00085976,-0.00151200,0.00031661,0.00074769,-0.00109572,0.00198210,0.00135148
1997/12/15,0.00004757,0.00082468,0.00115577,-0.00124980,-0.00118387,0.00061968,-0.00111247,0.00070805,0.00041638,-0.00032813,-0.00146666,-0.00082148,-0.00086081,-0.00226616,0.00459700,0.00150046
1997/12/16,0.00357679,0.00137718,0.00111158,0.00056777,0.00128958,-0.00088354,-0.00034159,-0.00204256,0.00083716,0.00337706,0.00359604,-0.00144543,-0.00004250,0.00210077,-0.00315056,-0.00060776
1997/12/17,0.00085947,0.00037668,0.00027723,-0.00054735,-0.00042914,0.00049432,-0.00122204,-0.00086391,-0.00076332,0.00167796,-0.00128715,-0.00019868,-0.00006499,0.00067805,-0.00152986,0.00111751
1997/12/18,-0.00577941,-0.00081788,-0.00030622,0.00059599,-0.00079841,0.00074055,-0.00059496,0.00000282,-0.00064084,-0.00205513,-0.00182795,0.00006285,-0.00017363,-0.00281810,0.00303032,-0.00056722
1997/12/19,0.00280010,0.00022398,0.00195071,0.00038526,-0.00013512,0.00043572,-0.00081668,-0.00087502,-0.00034288,0.00370837,0.00057741,0.00077821,0.00013964,0.00427246,-0.00346428,0.00030191
1997/12/22,0.00223953,0.00050913,0.00296033,0.00123475,-0.00051986,0.00118893,0.00010219,-0.00040475,0.00060337,0.00219971,0.00231033,0.00159181,0.00036491,-0.00186341,-0.00068053,0.00161965
1997/12/23,-0.00509278,0.00006290,-0.00018574,0.00004863,-0.00135702,-0.00164890,-0.00121855,-0.00054803,-0.00036897,0.00007995,0.00027475,0.00030739,0.00020913,-0.00191573,-0.00263870,0.00014216
